,tweet,label
10461,babe head wey neva reach $ worth of btc sef we don de try settle matter since,2
10462,una dey liewhere e body,2
10463,stop dishing it out in large quantities nobody is cooking anything ooh small small make e reach all man for dah yellow canopy wetin be dis abeg oohbe joting,2
10464,on saturday them bring am o i say i will give them mins to be sure they have made up their mind on giving us power after mins light still dey i happy go off gen as i enter house wan siddon light fiaaaaam which kain we get for agungi sef,2
10465,hope no be ur pikin as dem no understand why hair no gree grow so i say make i ask,2
10466,na batcha dem wan give you run o,2
10467,better dey careful oo be like sey twitter shadow ban our king cos of hin tweet for april fool o mk dem no get you too o,2
10468,perish that idea of salary and love comot wetin dey your eyes call off that relationship immediately dont even think about going further,2
10469,someone has been coughing here since two weeks oooo i don dey fear,2
10470,nawa ó na epistle dem dey pick for ebuka to read,2
10471,omo wahala for jamb office book appointment on top wetin na when no be job we dey find the no to call sef no dey available na by grace them go take pick your call again if u no get connection oyo ooo for this naija,2
10472,you just dey know e don tey,2
10473,lmao na she unfollow me too oh funny thing be say i dey try interact with the babe for tl dey always retweet her business whenever i see am them dey slander edo men regularly nobody dey take am to heart aunty dey provoke cause of brows and bear bear,2
10474,na wetin him talk o e say e dey make dem mad,2
10475,delta state where our own palliative dey na how can people be going shopping and im just home doing nothing,2
10476,i no fit sleep guy,2
10477,e be like say you dey read this english with french understanding o are you among the majority you that mentioned her in a general term do you see me saying you dragging anything must every convo on twitter lead to a drag uncle breathe this life na jeje,2
10478,kwanar ina ppl like u wey no dey comot hakkin allah inside ur wealth get mouth abi,2
10479,dey don comot me for work whatsapp group i never even curse anybody yet why does bad things happen to good people nau,2
10480,omo e dey vex me,2
10481,lol una get giroud wey like fa cup pass em carrier una dey bench am for nothing hudsonodoi is there as well confused managers that always want to prove useless points,2
10482,me and the girl dey common ground like this i con dey throw am she catch am omo i don dey happy say i don finally get babe not until the bobo came and asked whats happening here then my friend came and said he was just watching me waste my time since,2
10483,lmaooooo na this one una wan take compete for league so,2
10484,e don happenaccountant general office don burn‍️‍️,2
10485,fam you bin dey mix am for mans that year deliverance ministry god will judge you pipo,2
10486,person wey don ment since,2
10487,so dem wey their names shouldnt be mentioned came to a fuel station took nk fuel for two sienna and drove off in their words to the manager its your contribution to the struggle,2
10488,where are you from im from kogi state ahh kogi people hope say you no dy do jazz but the girls sabi for bed sha yahaya bello dy finish una if you dont gedifok,2
10489,wen u go dey jolly for beach head no pain uwork don start nowyen yen my head,2
10490,normal charcoal pencil wey i dey buy k nteps sell gimme for i bin dey reason say i wise untill i use the pencil last night the charcoal nuh fit blend my hb pencil better pass am sef e nuh go better for mont marte charcoal pencil,2
10491,if this pepe na crypto e go be shitcoin,2
10492,since nigeria beat iceland na so so rain dey fall na so we melt the ice ‍️,2
10493,its easier for me to stomach the british speaking it but im always shocked to hear asians speaking pidgin english especially the chinese which kain yeye beefroll you sell give me yesterday nothing beef about am o my pickin dey halla say e worst pass gala sef,2
10494,if dem allow us comot after this whole corona various ish i fit no enter house back till after like three days,2
10495,after a funeral service americans what a great loss nigerians abeg pass me salt make i add for dis rice dem no cook am well,2
10496,babe abeg show us d way na help a sister in need y you go carry everything na i use god name take beg you make we align,2
10497,sorry babe so na wetin de chop your money be that,2
10498,oga go and sit down who wan beg you werey all we need now is anything apart from this na opata,2
10499,see wetin una don cause,2
10500,if i start shooting my shot na dey wud dodge oo,2
10501,even before jide pour san san inside all dem lagosians garri naso we dey see dem enter here like soldier ants,2
10502,hahahahadem don do you,2
10503,na wah oh gbenga,2
10504,help me tell them someone even posted that is what they want man city wey get better squad self dey chop am well well una con sign one player we no hear word las las na still th or th una go end,2
10505,na who get sponsors dey go school na street i dey full time,2
10506,i hate this man baba sha wan see downfall make una free us na ejor egbon,2
10507,una spoil system finish con dey ask me aw we go fix am na is like ure mad,2
10508,bruh the alaye begin raise voice for eatery o saying na why you come dey disturb me for my table why you no pick any other table true true na that table be the closest wey dey available wan laugh die,2
10509,the day nysc took my id card from me i just know say gbege don set even ordinary popo nor dey respect me again,2
10510,na to dey wear senator enter nnewi then ion wan harassment,2
10511,lmao stop acting like all these things nor dey sweet you dey e dey turn you on boss,2
10512,so dis housemates nu fit sidon eat dis chaw ‍️ see as sir dee n tacha pack tins lik say moro nu dey,2
10513,person wey i fine pass dey tell me you are kinda cute me kinda isinku e oni sorire oloriburuku somebody,2
10514,he talk well about my favorite i just dey talk down wen he go come out so dat he go knw say ur favorite na witch,2
10515,still on the matter wait oh are there no mummies on our page again haba wetin happen sef why have you chosen not to buy this beautiful curtain for your child na please oh,2
10516,see bah i dey vex i see bah is you ever see me eating boiled corn abeg no beg me to break for you i mean am cos i swear we go fight for there i no care toh i don talk my own,2
10517,crayfish wey no still get hair na im you dey use do example happy childrens day in advance for next year,2
10518,lmfaoooo e be like the harmattan don dey worry u people because kini gbogbo rubbish yi lori tl,2
